order_id,customer_id,order_date,order_status,shipping_cost
O17870,C00909,2023-11-28,shipped,3.79
O17871,C00360,2023-07-15,Pending,11.18
O17872,C00515,2023-03-11,shipped,15.76
O17873,C00628,2023-09-23,Cancelled,21.42
O17874,C00035,2023-10-29,Cancelled,23.92
O17875,C00841,2023-01-31,Shipped,0.62
O17876,C01233,2023-07-29,shipped,8.1
O17877,C00821,2023-06-30,Pending,26.92
O17878,C00795,2023-02-10,Shipped,6.89
O17879,C00182,2023-02-07,Pending,1.65
O17880,C02144,2023-04-21,Cancelled,13.2
O17881,C00074,2023-11-02,Pending,12.5
O17882,C00806,2023-03-02,Pending,19.69
O17883,C00762,2023-06-17,shipped,5.19
O17884,C01979,2023-01-18,Pending,1.4
O17885,C01619,2023-02-27,Shipped,16.41
O17886,C00924,2023-07-19,Cancelled,24.97
O17887,C00179,2023-01-12,Shipped,10.12
O17888,C00066,2023-06-30,Shipped,13.74
O17889,C01665,2023-11-04,Cancelled,19.64
O17890,C02093,2023-07-21,shipped,4.1
O17891,C00909,2023-08-16,shipped,9.31
O17892,C02164,2023-05-05,shipped,6.17
O17893,C01172,2023-06-20,Shipped,17.92
O17894,C01245,2023-07-15,Shipped,8.38
O17895,C02116,2023-09-18,Shipped,14.52
O17896,C00802,2023-05-21,Cancelled,9.14
O17897,C01878,2023-12-01,Pending,29.48
O17898,C01156,2023-05-08,shipped,11.28
O17899,C01642,2023-05-26,Pending,18.34
O17900,C00468,2023-03-21,Cancelled,15.95
O17901,C00592,2023-01-25,Pending,18.22
O17902,C00596,2023-09-25,Pending,7.38
O17903,C01804,2023-11-11,Pending,17.27
O17904,C00519,2023-07-31,Cancelled,23.28
O17905,C01006,2023-05-30,shipped,22.54
O17906,C00057,2023-05-08,Shipped,1.36
O17907,C00968,2023-07-03,Cancelled,3.22
O17908,C01242,2023-06-21,Pending,0.96
O17909,C01803,2023-12-09,Cancelled,23.88
O17910,C02095,2023-03-24,Cancelled,8.48
O17911,C01285,2023-05-20,Cancelled,19.42
O17912,C00122,2023-08-02,shipped,23.18
O17913,C01549,2023-04-25,shipped,17.97
O17914,C01390,2023-12-14,Pending,15.8
O17915,C01595,2023-08-27,Cancelled,29.53
O17916,C01801,2023-10-25,shipped,8.37
O17917,C01683,2023-05-24,shipped,8.88
O17918,C02148,2023-08-10,Pending,10.45
O17919,C01036,2023-10-18,Cancelled,17.8
O17920,C01151,2023-10-15,Cancelled,22.6
O17921,C01055,2023-05-21,shipped,2.2
O17922,C00034,2023-12-26,Pending,18.92
O17923,C02095,2023-02-22,Shipped,6.4
O17924,C00807,2023-12-28,Cancelled,11.95
O17925,C01978,2023-01-16,Shipped,24.92
O17926,C00149,2023-03-09,shipped,8.28
O17927,C01314,2023-09-28,Shipped,23.4
O17928,C01697,2023-03-19,Shipped,12.81
O17929,C01318,2023-02-18,Cancelled,2.81
O17930,C00514,2023-07-18,shipped,1.63
O17931,C00031,2023-08-27,Pending,1.01
O17932,C01895,2023-12-22,Cancelled,16.67
O17933,C00756,2023-03-18,Shipped,27.82
O17934,C02033,2023-12-08,Shipped,4.14
O17935,C02000,2023-08-05,Pending,0.18
O17936,C02146,2023-10-13,Shipped,24.12
O17937,C01687,2023-08-15,shipped,10.65
O17938,C01687,2023-09-22,Pending,29.71
O17939,C00936,2023-12-25,shipped,13.59
O17940,C00896,2023-08-30,Cancelled,13.98
O17941,C00891,2023-07-08,shipped,22.07
O17942,C01345,2023-11-10,Cancelled,16.57
O17943,C01457,2023-11-01,Shipped,0.2
O17944,C01563,2023-07-16,Cancelled,23.02
O17945,C01482,2023-10-31,shipped,8.49
O17946,C00711,2023-05-26,Pending,28.23
O17947,C00555,2023-07-06,Pending,17.37
O17948,C00238,2023-08-02,Shipped,12.43
O17949,C00894,2023-08-18,Cancelled,4.49
O17950,C00116,2023-04-06,Pending,19.76
O17951,C01073,2023-07-22,shipped,23.72
O17952,C00665,2023-10-07,Pending,21.11
O17953,C01044,2023-08-29,Pending,28.22
O17954,C01801,2023-07-19,Cancelled,21.45
O17955,C01391,2023-02-05,Pending,3.27
O17956,C00157,2023-11-22,Pending,7.98
O17957,C01974,2023-12-18,shipped,25.13
O17958,C00938,2023-12-30,Cancelled,0.77
O17959,C00029,2023-01-11,Pending,9.26
O17960,C00561,2023-11-26,shipped,1.97
O17961,C00808,2023-09-18,Shipped,14.43
O17962,C01348,2023-03-09,Cancelled,15.01
O17963,C02037,2023-09-15,Pending,13.55
O17964,C01622,2023-03-17,Shipped,23.1
O17965,C00842,2023-10-20,shipped,27.55
O17966,C00780,2023-06-16,Pending,5.74
O17967,C00818,2023-11-03,shipped,23.55
O17968,C02141,2023-12-03,Pending,25.16
O17969,C01286,2023-01-01,Pending,16.04
O17970,C00785,2023-03-15,Shipped,10.98
O17971,C00852,2023-10-06,Cancelled,22.18
O17972,C02093,2023-02-10,Shipped,18.91
O17973,C00550,2023-01-18,Cancelled,27.03
O17974,C00193,2023-03-03,Cancelled,15.54
O17975,C01414,2023-10-19,shipped,24.75
O17976,C01464,2023-08-09,Shipped,13.58
O17977,C01032,2023-03-19,Shipped,12.0
O17978,C01293,2023-01-09,Cancelled,17.32
O17979,C00842,2023-01-15,Shipped,23.62
O17980,C01977,2023-08-13,Shipped,18.24
O17981,C01863,2023-09-03,Cancelled,15.57
O17982,C01113,2023-07-18,Cancelled,15.7
O17983,C00795,2023-11-03,Shipped,24.91
O17984,C01016,2023-01-27,Shipped,10.89
O17985,C00113,2023-02-12,Shipped,1.59
O17986,C01787,2023-07-01,Cancelled,11.02
O17987,C01768,2023-07-09,Cancelled,6.65
O17988,C01938,2023-04-10,Pending,24.86
O17989,C00259,2023-10-14,Shipped,1.59
O17990,C00833,2023-09-30,shipped,3.0
O17991,C00502,2023-11-29,shipped,21.36
O17992,C00005,2023-03-19,Cancelled,17.74
O17993,C01480,2023-01-21,Cancelled,15.7
O17994,C01852,2023-11-03,Shipped,23.7
O17995,C00837,2023-10-03,shipped,19.91
O17996,C01914,2023-05-09,Cancelled,13.97
O17997,C02007,2023-08-27,Cancelled,28.48
O17998,C00819,2023-01-11,shipped,17.47
O17999,C00449,2023-09-29,Cancelled,17.75
O18000,C00870,2023-02-11,Pending,11.24
O18001,C00482,2023-01-04,Cancelled,7.26
O18002,C00116,2023-09-30,shipped,5.86
O18003,C01257,2023-12-28,Pending,15.47
O18004,C01042,2023-04-09,shipped,3.3
O18005,C00348,2023-07-05,Cancelled,19.25
O18006,C02041,2023-02-19,shipped,5.09
O18007,C01451,2023-12-21,Shipped,0.44
O18008,C02044,2023-05-26,Shipped,18.88
O18009,C00931,2023-10-04,shipped,5.87
O18010,C01215,2023-04-28,Shipped,13.12
O18011,C01466,2023-10-28,Shipped,28.23
O18012,C01667,2023-04-10,shipped,12.97
O18013,C01368,2023-01-11,Cancelled,26.56
O18014,C00964,2023-04-05,shipped,21.17
O18015,C00849,2023-09-08,Cancelled,11.67
O18016,C01635,2023-11-30,shipped,6.13
O18017,C00490,2023-09-21,Shipped,11.9
O18018,C00788,2023-05-19,Shipped,5.13
O18019,C01553,2023-05-21,Shipped,9.57
O18020,C00945,2023-01-09,Cancelled,19.22
O18021,C02122,2023-12-27,Pending,4.36
O18022,C01698,2023-11-07,Cancelled,28.8
O18023,C01451,2023-01-04,Pending,9.62
O18024,C00885,2023-02-19,Shipped,2.04
O18025,C02049,2023-09-02,Cancelled,1.86
O18026,C01280,2023-01-20,Shipped,27.66
O18027,C00897,2023-07-26,Shipped,2.61
O18028,C01766,2023-05-10,Shipped,1.51
O18029,C01802,2023-10-22,Shipped,22.57
O18030,C01019,2023-11-02,Shipped,12.24
O18031,C00311,2023-10-30,shipped,3.69
O18032,C01560,2023-10-21,Cancelled,2.51
O18033,C01489,2023-12-11,Cancelled,11.12
O18034,C00215,2023-08-21,Shipped,4.06
O18035,C01274,2023-12-28,Shipped,26.84
O18036,C01849,2023-10-03,Pending,24.69
O18037,C02019,2023-12-26,Shipped,6.37
O18038,C02076,2023-05-19,shipped,9.74
O18039,C01694,2023-07-12,Cancelled,29.82
O18040,C00272,2023-08-04,Pending,0.15
O18041,C01305,2023-04-04,Shipped,22.62
O18042,C00197,2023-03-23,Pending,14.97
O18043,C01331,2023-04-26,shipped,8.31
O18044,C01255,2023-04-10,Pending,29.44
O18045,C00829,2023-07-31,Pending,21.11
O18046,C01850,2023-06-29,shipped,22.53
O18047,C01396,2023-10-07,Pending,14.77
O18048,C00373,2023-03-16,shipped,7.81
O18049,C00715,2023-12-01,shipped,28.67
O18050,C00859,2023-06-16,Cancelled,15.37
O18051,C01595,2023-04-24,shipped,21.71
O18052,C00635,2023-01-30,Cancelled,14.68
O18053,C00236,2023-09-20,Shipped,27.46
O18054,C01987,2023-05-10,Pending,8.25
O18055,C00800,2023-10-18,Pending,21.08
O18056,C01084,2023-11-02,Shipped,13.07
O18057,C00121,2023-02-23,Shipped,23.13
O18058,C01268,2023-10-10,Pending,20.48
O18059,C01424,2023-11-27,Shipped,6.98
O18060,C01772,2023-11-09,Cancelled,0.24
O18061,C00350,2023-04-25,Pending,14.21
O18062,C00342,2023-07-26,shipped,19.11
O18063,C02164,2023-01-12,Cancelled,14.53
O18064,C00708,2023-02-01,Cancelled,0.51
O18065,C01853,2023-07-25,shipped,8.63
O18066,C01931,2023-04-26,shipped,25.33
O18067,C00811,2023-08-08,Cancelled,23.79
O18068,C00246,2023-12-06,Cancelled,20.83
O18069,C01542,2023-09-15,shipped,6.76
O18070,C01629,2023-06-05,Cancelled,16.72
O18071,C00188,2023-04-07,Shipped,22.07
O18072,C00194,2023-07-29,Pending,10.95
O18073,C00483,2023-03-13,Pending,2.22
O18074,C00393,2023-05-10,shipped,29.55
O18075,C02145,2023-05-30,Cancelled,17.56
O18076,C01795,2023-11-13,Pending,27.59
O18077,C00676,2023-08-09,Shipped,19.2
O18078,C00666,2023-08-25,shipped,19.5
O18079,C02188,2023-04-25,Cancelled,5.3
O18080,C01056,2023-12-28,Pending,6.56
O18081,C01100,2023-01-07,Shipped,19.79
O18082,C00130,2023-06-10,Cancelled,7.0
O18083,C01974,2023-12-05,Pending,2.24
O18084,C01026,2023-05-15,Cancelled,29.0
O18085,C01860,2023-07-22,shipped,14.58
O18086,C01385,2023-11-30,shipped,8.06
O18087,C01576,2023-06-10,Pending,24.02
O18088,C01568,2023-12-10,Shipped,8.18
O18089,C01543,2023-05-02,Pending,7.49
O18090,C00150,2023-07-22,Shipped,12.17
O18091,C01645,2023-07-06,Shipped,25.86
O18092,C00956,2023-05-26,Pending,0.74
O18093,C01986,2023-11-27,Cancelled,17.84
O18094,C00112,2023-02-01,Pending,7.09
O18095,C01964,2023-11-08,Pending,12.84
O18096,C00567,2023-05-27,Shipped,2.45
O18097,C00049,2023-03-11,Shipped,7.55
O18098,C00299,2023-04-01,Cancelled,5.75
O18099,C00220,2023-11-10,Cancelled,7.1
O18100,C01544,2023-01-01,Shipped,25.04
O18101,C00758,2023-02-06,Pending,3.66
O18102,C01298,2023-06-12,Shipped,2.58
O18103,C01634,2023-08-29,Pending,26.26
O18104,C00952,2023-08-08,Shipped,27.8
O18105,C01838,2023-06-24,Shipped,8.57
O18106,C01977,2023-03-27,Pending,11.9
O18107,C00987,2023-09-05,shipped,28.49
O18108,C00458,2023-07-30,Cancelled,18.99
O18109,C01222,2023-07-14,Pending,17.33
O18110,C01115,2023-09-16,shipped,26.36
O18111,C00477,2023-10-27,Shipped,27.78
O18112,C00472,2023-08-28,shipped,14.18
O18113,C02018,2023-11-19,shipped,18.63
O18114,C02153,2023-12-16,Cancelled,2.06
O18115,C01509,2023-05-11,Pending,23.77
O18116,C00320,2023-05-22,Shipped,20.2
O18117,C00217,2023-07-14,Cancelled,1.66
O18118,C00105,2023-05-18,Pending,24.15
O18119,C00042,2023-07-21,Pending,24.74
O18120,C01073,2023-06-15,Cancelled,6.39
O18121,C00022,2023-07-20,Shipped,20.7
O18122,C00661,2023-10-29,shipped,13.47
O18123,C01305,2023-08-26,Pending,18.69
O18124,C01006,2023-01-27,Cancelled,8.32
O18125,C01795,2023-04-09,Cancelled,7.01
O18126,C00874,2023-06-24,Cancelled,11.22
O18127,C00089,2023-01-19,Shipped,29.59
O18128,C00204,2023-11-26,Shipped,11.57
O18129,C00751,2023-05-29,Shipped,19.9
O18130,C00858,2023-06-13,shipped,9.63
O18131,C01699,2023-09-18,Shipped,11.9
O18132,C00371,2023-12-13,shipped,27.96
O18133,C00334,2023-06-11,Shipped,24.52
O18134,C00805,2023-07-04,Pending,27.05
O18135,C00067,2023-01-16,Shipped,9.42
O18136,C01910,2023-04-10,shipped,19.07
O18137,C00737,2023-01-07,Shipped,20.38
O18138,C01313,2023-09-19,Pending,5.59
O18139,C01253,2023-09-23,shipped,20.1
O18140,C01784,2023-06-24,Shipped,1.15
O18141,C02166,2023-05-22,Shipped,5.39
O18142,C01598,2023-11-30,Pending,13.91
O18143,C01133,2023-04-05,Pending,18.83
O18144,C00537,2023-08-24,shipped,20.36
O18145,C00100,2023-07-21,Pending,29.3
O18146,C01329,2023-09-04,Cancelled,10.42
O18147,C00816,2023-05-07,Pending,12.07
O18148,C00877,2023-12-10,shipped,18.33
O18149,C01514,2023-11-28,Cancelled,11.99
O18150,C02047,2023-04-12,Pending,20.65
O18151,C00255,2023-10-06,Shipped,15.04
O18152,C01370,2023-10-22,Cancelled,15.78
O18153,C00163,2023-01-10,Shipped,5.42
O18154,C01389,2023-09-06,Shipped,19.74
O18155,C00795,2023-12-20,Pending,15.37
O18156,C01824,2023-11-16,Shipped,21.39
O18157,C00183,2023-12-18,shipped,25.14
O18158,C01152,2023-10-10,Pending,20.77
O18159,C01302,2023-10-30,Pending,23.87
O18160,C00930,2023-03-12,shipped,25.5
O18161,C00008,2023-09-13,Pending,1.55
O18162,C01160,2023-06-05,Pending,8.79
O18163,C00989,2023-01-18,Shipped,27.86
O18164,C00401,2023-08-09,Cancelled,8.94
O18165,C01963,2023-08-25,Shipped,1.65
O18166,C00050,2023-12-01,shipped,9.83
O18167,C01547,2023-09-01,Shipped,5.08
O18168,C01134,2023-12-22,Pending,26.63
O18169,C01436,2023-02-09,Shipped,8.03
O18170,C01368,2023-07-23,Pending,17.24
O18171,C00327,2023-09-03,shipped,24.99
O18172,C01723,2023-09-02,Shipped,12.65
O18173,C00740,2023-04-11,Cancelled,22.98
O18174,C00369,2023-02-03,shipped,20.81
O18175,C02077,2023-09-11,shipped,1.85
O18176,C00942,2023-06-01,shipped,8.78
O18177,C00757,2023-08-08,shipped,21.17
O18178,C00153,2023-03-09,Cancelled,27.14
O18179,C01644,2023-07-17,shipped,14.49
O18180,C01511,2023-11-06,Pending,19.76
O18181,C01549,2023-04-05,Pending,1.87
O18182,C00882,2023-10-26,Shipped,13.06
O18183,C00925,2023-05-10,shipped,24.14
O18184,C01242,2023-05-13,Cancelled,12.94
O18185,C00550,2023-10-26,Shipped,12.46
O18186,C00182,2023-11-01,Shipped,11.98
O18187,C00348,2023-05-05,Shipped,23.16
O18188,C00977,2023-11-22,Cancelled,20.25
O18189,C00090,2023-03-29,shipped,5.63
O18190,C01081,2023-07-25,Shipped,4.74
O18191,C01419,2023-05-27,Shipped,4.49
O18192,C01785,2023-01-19,shipped,12.71
O18193,C01888,2023-07-04,shipped,4.27
O18194,C00104,2023-11-21,Cancelled,28.19
O18195,C01802,2023-10-25,shipped,21.76
O18196,C01809,2023-12-08,Cancelled,17.3
O18197,C00307,2023-12-05,Cancelled,21.81
O18198,C00123,2023-10-02,Shipped,0.85
O18199,C02183,2023-06-28,shipped,10.59
O18200,C01794,2023-05-02,shipped,4.24
O18201,C01672,2023-12-23,shipped,5.63
O18202,C01118,2023-01-08,shipped,8.63
O18203,C00848,2023-07-10,Pending,1.87
O18204,C02157,2023-07-07,Pending,7.35
O18205,C00801,2023-12-17,Shipped,27.05
O18206,C01418,2023-03-09,Cancelled,29.14
O18207,C02139,2023-10-21,shipped,25.19
O18208,C00214,2023-12-28,Cancelled,11.61
O18209,C02024,2023-03-22,shipped,0.56
O18210,C00848,2023-09-21,shipped,23.07
O18211,C01907,2023-02-09,Pending,1.57
O18212,C01619,2023-11-28,Pending,9.95
O18213,C02105,2023-05-12,Cancelled,27.55
O18214,C00318,2023-05-13,Cancelled,17.39
O18215,C00542,2023-12-17,Shipped,20.68
O18216,C00931,2023-04-23,Shipped,11.36
O18217,C00486,2023-08-30,Pending,11.96
O18218,C02001,2023-04-09,Shipped,22.33
O18219,C00024,2023-09-08,Cancelled,23.22
O18220,C01884,2023-06-26,Shipped,29.9
O18221,C00719,2023-08-29,Cancelled,29.47
O18222,C01730,2023-04-05,Shipped,3.87
O18223,C02053,2023-07-19,Cancelled,14.54
O18224,C01670,2023-11-19,Pending,17.11
O18225,C01729,2023-03-09,Pending,17.99
O18226,C02009,2023-10-14,Shipped,28.64
O18227,C01797,2023-11-29,Pending,17.18
O18228,C01106,2023-07-31,Cancelled,21.64
O18229,C01338,2023-02-14,Shipped,0.89
O18230,C00572,2023-06-13,Cancelled,21.31
O18231,C00246,2023-05-30,Shipped,28.07
O18232,C00931,2023-07-18,Pending,15.19
O18233,C02136,2023-12-26,Pending,19.38
O18234,C00117,2023-07-05,Pending,2.56
O18235,C02136,2023-01-19,Pending,22.74
O18236,C00605,2023-02-17,Pending,24.2
O18237,C01292,2023-05-05,shipped,16.63
O18238,C01567,2023-07-22,Shipped,23.37
O18239,C00706,2023-10-08,shipped,15.66
O18240,C00519,2023-11-08,shipped,14.39
O18241,C00278,2023-12-16,Shipped,23.53
O18242,C01585,2023-04-20,Cancelled,18.65
O18243,C01268,2023-06-25,shipped,27.68
O18244,C00094,2023-05-30,Pending,4.72
O18245,C01941,2023-07-21,Pending,21.3
O18246,C00953,2023-12-23,Shipped,17.74
O18247,C00330,2023-11-03,Pending,10.46
O18248,C00127,2023-11-12,Shipped,18.53
O18249,C01410,2023-06-05,Shipped,11.46
O18250,C00744,2023-07-03,shipped,27.78
O18251,C01706,2023-02-12,Pending,29.81
O18252,C01705,2023-07-03,Pending,5.21
O18253,C00973,2023-03-30,shipped,7.31
O18254,C01923,2023-06-25,Pending,20.8
O18255,C01726,2023-04-05,Cancelled,7.36
O18256,C01710,2023-11-04,Shipped,10.26
O18257,C00023,2023-08-14,Cancelled,13.95
O18258,C00393,2023-11-26,Shipped,28.33
O18259,C00592,2023-10-08,Cancelled,3.44
O18260,C01165,2023-06-28,shipped,8.87
O18261,C00072,2023-03-18,Shipped,17.08
O18262,C01431,2023-03-05,Cancelled,2.62
O18263,C00889,2023-06-08,shipped,14.57
O18264,C01203,2023-06-23,Cancelled,27.06
O18265,C01486,2023-03-05,Cancelled,20.7
O18266,C01396,2023-06-27,Cancelled,1.3
O18267,C00744,2023-10-07,Shipped,14.7
O18268,C01519,2023-10-20,Shipped,11.19
O18269,C01176,2023-01-19,Shipped,5.5
O18270,C01423,2023-12-20,Cancelled,10.79
O18271,C00803,2023-07-07,Cancelled,29.23
O18272,C00652,2023-01-04,Pending,21.96
O18273,C00174,2023-04-04,Pending,9.99
O18274,C00376,2023-07-17,Cancelled,9.45
O18275,C02093,2023-01-23,Pending,18.78
O18276,C00665,2023-07-19,Shipped,7.18
O18277,C01706,2023-06-21,Cancelled,4.3
O18278,C00078,2023-01-25,Pending,5.42
O18279,C01239,2023-11-24,Shipped,13.91
O18280,C00717,2023-05-01,Cancelled,8.7
O18281,C02083,2023-08-16,shipped,22.2
O18282,C00298,2023-05-27,Pending,29.71
O18283,C01128,2023-07-27,Cancelled,15.51
O18284,C01557,2023-12-15,Pending,27.52
O18285,C00197,2023-06-29,Pending,22.05
O18286,C00945,2023-11-19,shipped,5.03
O18287,C00079,2023-04-10,Shipped,8.1
O18288,C00711,2023-01-22,Pending,26.8
O18289,C01603,2023-05-24,Pending,0.74
O18290,C00625,2023-01-09,Pending,0.72
O18291,C00206,2023-01-16,Pending,13.39
O18292,C00673,2023-05-15,shipped,29.64
O18293,C00384,2023-02-22,Pending,18.26
O18294,C00911,2023-12-11,Shipped,12.67
O18295,C01232,2023-11-14,Shipped,24.64
O18296,C01761,2023-05-08,Pending,13.82
O18297,C00151,2023-06-14,shipped,12.51
O18298,C01394,2023-09-07,shipped,19.78
O18299,C01137,2023-09-16,shipped,13.33
O18300,C01407,2023-01-22,Pending,29.53
O18301,C00595,2023-07-05,shipped,24.93
O18302,C00946,2023-03-27,Shipped,26.93
O18303,C00008,2023-10-06,shipped,13.94
O18304,C00181,2023-12-16,Pending,19.76
O18305,C01527,2023-11-26,Shipped,20.66
O18306,C00539,2023-02-14,Pending,18.5
O18307,C01142,2023-10-03,Shipped,19.3
O18308,C00492,2023-04-03,Shipped,28.42
O18309,C01398,2023-06-27,Cancelled,23.26
O18310,C01053,2023-03-13,Shipped,20.85
O18311,C00462,2023-02-12,Pending,11.78
O18312,C01734,2023-03-27,shipped,13.11
O18313,C00467,2023-04-26,Cancelled,2.41
O18314,C00228,2023-09-19,Cancelled,1.04
O18315,C01943,2023-08-17,Pending,17.78
O18316,C01195,2023-09-09,shipped,9.67
O18317,C00544,2023-08-14,shipped,12.28
O18318,C02102,2023-07-10,Pending,23.99
O18319,C02028,2023-02-12,shipped,6.86
O18320,C01887,2023-03-21,Pending,27.76
O18321,C01812,2023-01-25,shipped,22.91
O18322,C00328,2023-03-18,Shipped,18.0
O18323,C01105,2023-06-22,Shipped,2.03
O18324,C00989,2023-07-21,Cancelled,5.08
O18325,C00336,2023-05-27,shipped,23.61
O18326,C00765,2023-05-26,Cancelled,7.95
O18327,C00457,2023-06-26,Cancelled,1.87
O18328,C01695,2023-06-17,Cancelled,8.28
O18329,C01253,2023-02-05,Cancelled,21.56
O18330,C01478,2023-01-25,shipped,18.99
O18331,C00207,2023-08-17,Cancelled,26.33
O18332,C00141,2023-05-20,shipped,11.03
O18333,C02196,2023-08-26,Shipped,7.74
O18334,C00933,2023-04-08,Cancelled,22.4
O18335,C01403,2023-02-02,Cancelled,20.05
O18336,C01962,2023-10-03,Pending,6.19
O18337,C00801,2023-12-18,Pending,4.49
O18338,C01659,2023-01-12,shipped,0.94
O18339,C01745,2023-04-18,shipped,1.02
O18340,C00649,2023-07-26,shipped,22.55
O18341,C01287,2023-05-20,Cancelled,26.45
O18342,C00440,2023-11-13,Pending,27.29
O18343,C01079,2023-05-21,shipped,29.75
O18344,C01753,2023-02-15,Shipped,14.13
O18345,C02065,2023-03-15,shipped,24.28
O18346,C00056,2023-10-18,Shipped,19.38
O18347,C01746,2023-05-17,Pending,12.44
O18348,C02173,2023-09-21,Cancelled,2.07
O18349,C01822,2023-02-01,Pending,5.53
O18350,C00210,2023-07-14,Cancelled,26.76
O18351,C01736,2023-03-22,shipped,0.76
O18352,C01093,2023-02-16,shipped,10.53
O18353,C00214,2023-09-26,Cancelled,0.18
O18354,C00718,2023-10-24,Pending,14.5
O18355,C01461,2023-07-09,Cancelled,29.43
O18356,C00450,2023-09-14,Cancelled,6.81
O18357,C00495,2023-01-10,Shipped,8.16
O18358,C01284,2023-12-18,shipped,17.99
O18359,C00943,2023-06-18,Cancelled,29.25
O18360,C02130,2023-06-12,Cancelled,6.86
O18361,C01537,2023-07-22,shipped,20.46
O18362,C00204,2023-10-09,Pending,26.66
O18363,C00776,2023-04-30,shipped,10.37
O18364,C01455,2023-06-12,Cancelled,28.94
O18365,C01404,2023-04-03,Pending,3.95
O18366,C00388,2023-07-28,Shipped,20.87
O18367,C00263,2023-04-15,Cancelled,3.46
O18368,C02165,2023-06-15,Cancelled,25.5
O18369,C00317,2023-07-30,Shipped,0.35
O18370,C01258,2023-12-04,shipped,29.55
O18371,C00313,2023-02-04,Shipped,13.82
O18372,C01171,2023-02-13,Cancelled,20.33
O18373,C00137,2023-07-26,Cancelled,17.46
O18374,C01511,2023-05-09,Shipped,2.84
O18375,C00811,2023-07-24,Shipped,25.57
O18376,C00889,2023-01-05,Shipped,29.61
O18377,C00100,2023-02-16,Cancelled,22.43
O18378,C01586,2023-06-28,shipped,26.37
O18379,C00667,2023-04-06,Shipped,4.72
O18380,C01276,2023-06-12,Cancelled,4.36
O18381,C00081,2023-08-12,shipped,9.23
O18382,C01062,2023-05-29,shipped,24.88
O18383,C02105,2023-05-16,shipped,14.1
O18384,C01281,2023-06-25,Cancelled,8.1
O18385,C00664,2023-11-11,Pending,15.56
O18386,C01508,2023-07-14,Shipped,22.77
O18387,C00726,2023-11-03,Shipped,8.59
O18388,C02184,2023-05-24,Pending,22.39
O18389,C00195,2023-08-17,Pending,1.01
O18390,C01850,2023-11-14,Pending,23.64
O18391,C01541,2023-11-21,Pending,3.77
O18392,C00019,2023-12-03,Shipped,24.12
O18393,C01751,2023-04-21,Shipped,4.22
O18394,C01790,2023-01-30,Cancelled,9.15
O18395,C00539,2023-05-19,Pending,1.91
O18396,C00508,2023-12-10,Cancelled,3.45
O18397,C00365,2023-07-29,Pending,25.66
O18398,C01729,2023-02-25,Cancelled,5.38
O18399,C02084,2023-06-07,Pending,1.35
O18400,C01557,2023-10-27,Pending,23.55
O18401,C00184,2023-01-06,Pending,15.44
O18402,C00727,2023-11-24,Cancelled,5.47
O18403,C01547,2023-04-07,Cancelled,28.09
O18404,C00016,2023-09-28,Shipped,8.88
O18405,C00036,2023-06-08,Shipped,6.46
O18406,C00187,2023-07-07,shipped,3.8
O18407,C01422,2023-04-29,shipped,4.34
O18408,C02112,2023-03-02,shipped,18.15
O18409,C01580,2023-04-11,Shipped,25.31
O18410,C00006,2023-09-03,Cancelled,25.28
O18411,C00570,2023-07-16,Pending,25.06
O18412,C00295,2023-11-28,Shipped,16.35
O18413,C01166,2023-08-30,Cancelled,25.92
O18414,C00506,2023-03-05,Pending,17.75
O18415,C02115,2023-05-30,Pending,13.97
O18416,C01763,2023-08-25,Shipped,7.81
O18417,C01969,2023-04-28,Cancelled,24.49
O18418,C00614,2023-03-31,Cancelled,17.09
O18419,C01377,2023-09-07,Cancelled,28.58
O18420,C01920,2023-09-28,Pending,17.08
O18421,C01413,2023-09-24,shipped,2.62
O18422,C00590,2023-01-15,Pending,11.44
O18423,C02105,2023-06-11,shipped,14.85
O18424,C01920,2023-05-10,Pending,21.19
O18425,C00281,2023-11-29,shipped,28.75
O18426,C01944,2023-06-27,Pending,2.31
O18427,C00535,2023-06-22,Shipped,16.35
O18428,C01937,2023-01-21,shipped,10.36
O18429,C00992,2023-08-19,Shipped,16.25
O18430,C00843,2023-02-26,Cancelled,26.94
O18431,C01272,2023-06-06,shipped,16.67
O18432,C00711,2023-02-08,Shipped,12.52
O18433,C00762,2023-07-03,Cancelled,29.37
