order_id,product_id,quantity,discount
O17559,P347,4,7.02
O17559,P164,3,5.2
O17559,P228,6,10.99
O17559,P165,6,17.99
O17560,P184,1,11.75
O17561,P210,2,6.05
O17561,P339,7,10.78
O17562,P304,6,6.91
O17562,P183,8,3.29
O17562,P283,5,10.65
O17562,P239,1,6.09
O17563,P210,1,18.49
O17563,P201,7,18.95
O17564,P159,1,18.03
O17564,P389,2,4.23
O17564,P372,7,15.6
O17564,P137,6,15.61
O17564,P213,3,10.29
O17565,P326,1,11.18
O17565,P208,4,14.9
O17565,P177,4,3.44
O17566,P218,4,10.35
O17567,P114,7,13.52
O17567,P373,6,9.09
O17567,P343,4,9.26
O17567,P378,5,8.27
O17568,P124,2,13.85
O17568,P318,4,3.01
O17568,P335,1,17.34
O17568,P179,1,19.97
O17568,P368,5,13.62
O17569,P164,4,15.61
O17569,P143,7,4.84
O17569,P137,3,0.87
O17569,P389,3,12.04
O17570,P163,8,10.18
O17570,P214,2,2.07
O17570,P318,8,1.77
O17570,P399,7,15.11
O17571,P302,6,13.6
O17571,P310,7,4.83
O17571,P220,7,15.7
O17571,P266,4,7.06
O17572,P230,2,14.25
O17572,P116,1,12.93
O17572,P350,3,8.91
O17573,P368,4,5.51
O17573,P181,6,10.85
O17573,P268,3,12.14
O17573,P236,7,18.97
O17573,P162,7,10.59
O17574,P367,1,5.82
O17575,P142,8,18.28
O17575,P138,6,6.92
O17575,P243,6,13.79
O17575,P273,3,9.34
O17576,P184,8,0.52
O17576,P330,5,1.27
O17576,P329,5,12.64
O17576,P122,7,4.46
O17576,P298,3,18.53
O17577,P309,7,9.88
O17577,P121,7,14.0
O17577,P328,8,19.14
O17578,P276,1,9.29
O17578,P369,3,12.95
O17578,P276,3,7.53
O17578,P180,7,7.74
O17578,P397,4,15.02
O17579,P225,3,16.11
O17580,P328,4,15.12
O17580,P254,3,6.05
O17580,P209,3,0.23
O17580,P352,5,0.11
O17581,P316,2,15.05
O17581,P206,6,13.36
O17582,P228,4,15.11
O17582,P100,4,8.55
O17582,P253,8,3.58
O17582,P287,5,5.01
O17583,P326,7,19.72
O17583,P207,8,18.45
O17584,P108,7,10.5
O17585,P397,6,1.57
O17585,P264,6,0.8
O17585,P275,8,13.58
O17585,P368,3,2.22
O17586,P391,5,19.95
O17586,P301,8,16.84
O17586,P222,1,3.93
O17586,P278,7,6.08
O17586,P323,1,17.04
O17587,P215,4,15.03
O17587,P164,6,5.49
O17587,P268,8,7.12
O17587,P256,5,4.78
O17587,P101,4,11.53
O17588,P391,2,16.31
O17588,P301,8,1.8
O17589,P244,4,8.84
O17589,P274,4,4.07
O17590,P168,4,19.01
O17590,P306,3,12.24
O17590,P122,6,7.77
O17591,P230,8,9.42
O17591,P213,6,17.5
O17592,P217,3,5.2
O17592,P363,1,7.19
O17592,P345,1,16.48
O17593,P311,7,19.96
O17593,P352,5,5.94
O17593,P262,7,6.93
O17594,P177,3,13.01
O17594,P245,3,8.75
O17594,P350,4,1.76
O17594,P168,7,0.2
O17594,P167,2,14.09
O17595,P260,3,4.79
O17596,P391,6,15.78
O17596,P335,5,4.52
O17596,P128,1,0.06
O17596,P219,6,11.92
O17596,P353,2,11.88
O17597,P252,6,19.14
O17597,P342,7,13.56
O17597,P193,4,18.44
O17597,P265,3,1.98
O17597,P121,5,13.69
O17598,P365,1,14.19
O17598,P326,7,17.04
O17598,P215,6,3.58
O17599,P181,2,10.33
O17600,P338,5,11.02
O17600,P372,2,6.79
O17600,P107,7,7.41
O17600,P376,4,15.79
O17600,P211,5,0.57
O17601,P182,7,12.76
O17601,P118,4,19.84
O17601,P178,2,4.09
O17601,P287,7,7.37
O17602,P158,2,12.85
O17602,P198,4,0.84
O17602,P247,3,1.61
O17603,P158,7,2.79
O17603,P385,2,14.57
O17603,P187,4,19.11
O17603,P217,2,4.09
O17604,P210,3,9.89
O17604,P338,4,10.04
O17604,P326,5,18.13
O17604,P235,5,7.37
O17605,P156,5,18.83
O17605,P356,5,15.99
O17605,P210,8,9.2
O17606,P210,5,17.53
O17606,P382,1,12.27
O17606,P356,5,19.64
O17607,P193,2,7.27
O17607,P287,3,9.93
O17608,P213,1,12.45
O17608,P230,3,2.25
O17608,P174,1,13.66
O17608,P250,2,13.42
O17608,P110,8,9.71
O17609,P353,3,2.15
O17609,P289,6,12.37
O17609,P137,8,11.94
O17609,P172,1,7.08
O17610,P242,5,18.34
O17610,P187,4,8.46
O17610,P367,2,14.55
O17611,P344,6,12.77
O17612,P285,7,8.17
O17612,P330,8,14.36
O17612,P287,5,4.0
O17612,P342,6,7.01
O17613,P189,2,12.87
O17613,P309,3,8.84
O17614,P326,6,12.19
O17614,P108,4,10.77
O17614,P390,8,17.9
O17614,P365,8,10.26
O17614,P250,2,2.16
O17615,P359,1,10.56
O17615,P189,8,8.09
O17615,P196,1,16.23
O17616,P368,1,10.14
O17616,P135,2,1.74
O17616,P321,2,10.04
O17616,P353,7,14.13
O17617,P218,7,15.5
O17617,P312,5,12.97
O17618,P361,5,6.17
O17618,P231,8,18.27
O17619,P387,7,9.15
O17619,P315,2,12.04
O17619,P173,4,6.42
O17619,P373,5,1.48
O17620,P294,8,1.63
O17621,P259,5,13.13
O17621,P343,8,10.47
O17621,P390,6,2.65
O17621,P268,3,8.27
O17621,P332,7,19.34
O17622,P371,4,12.39
O17623,P357,6,7.48
O17623,P348,8,14.48
O17623,P149,6,12.94
O17623,P106,6,8.41
O17623,P173,1,7.19
O17624,P378,5,11.41
O17624,P127,4,5.93
O17624,P246,4,17.42
O17625,P374,7,1.21
O17625,P152,6,3.14
O17626,P122,5,12.13
O17626,P163,4,6.3
O17626,P341,3,3.61
O17627,P180,5,11.92
O17627,P170,7,11.31
O17627,P336,6,9.09
O17627,P348,2,4.42
O17627,P399,5,15.93
O17628,P312,6,3.57
O17628,P371,5,4.39
O17628,P282,3,16.34
O17628,P390,3,13.63
O17628,P111,2,10.86
O17629,P304,6,19.7
O17629,P111,4,3.51
O17629,P131,6,6.59
O17629,P251,7,12.32
O17630,P194,4,18.79
O17630,P285,1,10.19
O17631,P312,7,15.49
O17632,P250,3,17.28
O17632,P300,7,15.62
O17632,P225,5,1.08
O17632,P327,7,18.51
O17633,P253,6,6.99
O17633,P207,6,12.68
O17633,P390,7,10.56
O17633,P330,7,13.17
O17633,P280,8,13.06
O17634,P363,5,0.38
O17635,P341,1,6.58
O17635,P332,7,12.19
O17635,P150,6,10.68
O17635,P280,3,10.52
O17636,P321,4,3.47
O17637,P102,3,15.29
O17638,P274,8,14.7
O17638,P259,8,2.21
O17639,P340,1,14.75
O17639,P315,1,14.8
O17639,P247,2,9.75
O17639,P336,6,0.4
O17639,P355,7,8.76
O17640,P269,2,4.29
O17640,P384,6,3.21
O17640,P216,7,1.78
O17641,P107,2,8.64
O17641,P332,4,15.65
O17641,P144,7,13.82
O17642,P392,6,10.68
O17642,P213,1,7.93
O17642,P109,7,16.1
O17642,P309,1,17.46
O17642,P365,1,12.44
O17643,P342,5,7.33
O17643,P238,4,3.02
O17643,P219,5,14.32
O17643,P167,5,7.71
O17643,P264,4,16.83
O17644,P354,6,1.06
O17644,P288,3,14.16
O17645,P269,4,5.3
O17645,P206,8,10.33
O17645,P110,3,15.46
O17646,P115,1,16.32
O17646,P228,1,6.64
O17647,P234,4,12.8
O17647,P346,6,13.0
O17647,P178,7,1.47
O17647,P101,2,14.03
O17648,P205,5,7.07
O17648,P263,3,12.16
O17649,P192,3,0.81
O17649,P176,8,1.82
O17649,P156,8,2.0
O17649,P229,2,18.63
O17650,P317,5,18.37
O17650,P115,5,7.54
O17651,P317,1,10.03
O17651,P187,5,19.92
O17651,P118,8,0.19
O17652,P305,3,7.08
O17652,P259,6,1.23
O17652,P152,8,9.36
O17652,P255,1,13.53
O17652,P384,7,19.02
O17653,P215,7,2.92
O17653,P237,3,19.26
O17653,P293,5,7.12
O17653,P148,4,1.03
O17653,P287,7,3.42
O17654,P315,8,1.99
O17654,P267,3,13.71
O17654,P205,5,13.18
O17654,P153,5,0.78
O17654,P332,6,1.57
O17655,P268,6,5.94
O17655,P264,4,4.83
O17655,P339,6,5.93
O17655,P257,3,1.88
O17655,P312,8,5.15
O17656,P312,5,15.94
O17656,P182,8,4.17
O17656,P283,7,6.12
O17657,P182,7,13.76
O17657,P357,1,16.22
O17657,P312,5,17.16
O17657,P253,1,7.89
O17657,P278,2,15.78
O17658,P109,6,7.94
O17658,P209,1,18.35
O17658,P143,1,9.33
O17658,P220,8,6.53
O17659,P388,8,11.69
O17659,P391,4,0.31
O17660,P231,7,14.82
O17660,P264,8,1.56
O17661,P369,3,19.55
O17661,P272,2,3.55
O17662,P251,8,15.75
O17662,P262,1,16.02
O17662,P399,4,12.99
O17663,P178,1,17.96
O17663,P302,8,2.74
O17663,P338,7,1.45
O17663,P103,7,6.51
O17663,P136,2,10.68
O17664,P126,5,13.78
O17664,P343,6,1.56
O17664,P160,5,13.18
O17665,P178,2,18.29
O17665,P281,4,6.75
O17666,P330,6,0.05
O17666,P183,1,7.24
O17666,P390,2,7.53
O17666,P336,3,0.54
O17667,P300,3,12.94
O17667,P181,7,0.2
O17667,P232,6,19.23
O17667,P170,4,15.92
O17668,P316,8,0.44
O17668,P322,8,1.08
O17668,P301,5,3.82
O17668,P250,2,9.06
O17669,P125,3,18.12
O17669,P389,4,0.85
O17669,P225,7,16.21
O17669,P336,5,10.87
O17670,P151,4,18.4
O17671,P128,7,4.3
O17672,P191,6,18.44
O17672,P180,2,8.03
O17672,P230,3,2.91
O17672,P164,2,12.94
O17672,P372,2,18.74
O17673,P182,2,7.13
O17673,P312,8,6.85
O17673,P100,3,5.73
O17673,P274,7,5.34
O17673,P336,1,5.21
O17674,P131,8,9.92
O17675,P179,8,18.21
O17675,P127,1,5.03
O17675,P132,8,15.54
O17675,P325,6,18.37
O17675,P366,7,1.19
O17676,P187,6,13.39
O17677,P219,5,18.19
O17677,P268,3,4.13
O17677,P385,4,4.31
O17677,P346,1,8.52
O17678,P296,2,7.52
O17678,P306,8,17.13
O17679,P127,7,6.38
O17679,P269,7,0.72
O17680,P321,7,18.73
O17680,P250,4,4.84
O17681,P105,6,12.47
O17681,P347,6,14.98
O17682,P354,1,17.71
O17683,P124,3,17.14
O17683,P200,3,9.42
O17684,P184,7,5.78
O17684,P252,2,4.82
O17684,P361,1,10.2
O17684,P327,4,16.92
O17684,P266,5,5.26
O17685,P243,7,5.41
O17686,P226,5,1.24
O17686,P266,8,2.63
O17686,P211,3,16.92
O17686,P118,6,2.8
O17687,P162,6,15.77
O17688,P256,1,12.28
O17688,P302,3,1.54
O17689,P396,4,4.93
O17689,P397,7,5.87
O17689,P319,7,2.15
O17690,P261,3,16.65
O17690,P214,2,1.56
O17690,P368,1,16.38
O17690,P221,8,8.38
O17691,P384,7,3.4
O17691,P105,5,10.74
O17692,P330,1,10.72
O17693,P226,5,11.95
O17693,P373,6,19.08
O17693,P264,1,7.68
O17693,P332,7,17.27
O17693,P334,8,1.46
O17694,P256,4,6.12
O17694,P167,5,12.4
O17694,P221,6,0.92
O17694,P394,3,15.9
O17694,P154,1,19.73
O17695,P340,3,1.96
O17695,P273,7,1.36
O17695,P381,8,7.75
O17695,P325,5,7.85
O17696,P195,6,10.06
O17696,P238,4,18.79
O17696,P318,6,13.96
O17696,P366,3,2.57
O17697,P166,5,1.07
O17697,P347,3,10.1
O17698,P325,6,1.08
O17699,P215,5,1.74
O17699,P381,5,10.4
O17699,P203,1,5.28
O17699,P130,4,19.31
O17700,P352,6,18.12
O17700,P150,8,17.61
O17700,P369,6,1.04
O17700,P214,5,13.84
O17701,P324,6,12.52
O17702,P207,2,17.52
O17702,P240,8,2.12
O17702,P359,4,14.91
O17702,P101,7,6.01
O17703,P172,7,9.0
O17703,P282,2,0.43
O17703,P311,6,17.7
O17703,P227,1,14.61
O17703,P157,3,14.28
O17704,P231,6,6.82
O17705,P248,1,6.19
O17705,P184,3,10.56
O17705,P375,2,18.92
O17705,P128,3,3.3
O17706,P230,8,2.72
O17706,P229,2,11.48
O17706,P251,3,4.28
O17706,P279,6,6.3
O17707,P189,2,15.11
O17708,P276,7,19.01
O17708,P177,8,6.12
O17709,P236,4,17.87
O17709,P284,1,11.91
O17709,P283,6,14.24
O17710,P141,3,11.17
O17711,P329,2,7.82
O17711,P166,5,1.62
O17711,P124,6,16.53
O17712,P239,5,6.37
O17712,P270,7,19.59
O17713,P300,1,9.34
O17713,P361,6,15.21
O17714,P343,7,10.25
O17714,P185,6,11.35
O17714,P173,2,9.96
O17714,P171,4,0.78
O17715,P385,2,10.9
O17716,P151,3,17.24
O17716,P389,8,16.28
O17716,P172,8,15.78
O17716,P358,7,8.57
O17716,P126,1,12.24
O17717,P108,5,5.07
O17717,P337,2,12.45
O17717,P383,3,2.05
O17718,P308,1,5.18
O17719,P388,4,12.16
O17719,P374,3,0.86
O17720,P142,5,19.09
O17720,P154,2,13.84
O17720,P253,2,6.54
O17721,P359,4,19.65
O17722,P289,4,10.4
O17722,P278,1,13.28
O17722,P334,3,4.83
O17722,P252,2,18.08
O17722,P249,1,15.26
O17723,P111,6,2.64
O17723,P376,2,2.73
O17723,P368,8,18.21
O17723,P344,5,10.01
O17724,P229,8,6.53
O17724,P349,2,17.02
O17724,P161,3,17.33
O17724,P212,6,6.12
O17725,P132,2,4.43
O17725,P109,4,14.62
O17725,P222,3,3.11
O17726,P246,8,14.89
O17726,P282,8,6.21
O17726,P316,2,16.73
O17726,P387,7,9.9
O17727,P144,3,14.94
O17727,P369,7,8.61
O17728,P222,4,17.17
O17728,P339,3,17.99
O17728,P259,8,4.83
O17728,P131,1,1.77
O17728,P102,3,11.67
O17729,P160,6,12.03
O17729,P395,1,2.34
O17730,P340,3,19.26
O17730,P265,1,15.55
O17730,P392,2,2.48
O17731,P332,2,3.5
O17731,P143,6,12.36
O17732,P313,2,16.76
O17732,P316,2,9.24
O17732,P218,7,7.37
O17733,P208,7,11.04
O17734,P135,2,12.06
O17734,P393,5,10.33
O17734,P284,8,5.06
O17734,P185,8,1.97
O17734,P229,5,11.38
O17735,P318,2,12.79
O17735,P287,4,17.04
O17735,P313,3,15.17
O17736,P199,7,17.28
O17736,P150,8,2.46
O17736,P236,5,16.55
O17737,P376,3,2.03
O17738,P134,1,5.42
O17738,P147,8,4.92
O17738,P373,5,18.76
O17739,P349,1,5.26
O17739,P103,4,8.18
O17739,P279,3,16.53
O17740,P249,7,17.56
O17740,P268,1,17.64
O17740,P170,7,16.83
O17740,P317,8,12.72
O17741,P263,3,14.77
O17741,P244,4,10.33
O17741,P133,1,18.36
O17741,P118,2,18.63
O17742,P288,7,9.8
O17742,P291,1,14.63
O17742,P152,7,13.11
O17743,P184,8,9.25
O17743,P277,4,18.69
O17743,P209,6,4.8
O17743,P297,6,11.49
O17744,P190,4,5.5
O17744,P224,4,9.52
O17744,P213,4,8.58
O17744,P285,1,13.55
O17744,P283,2,9.56
O17745,P285,3,8.07
O17745,P285,3,16.98
O17745,P270,6,14.54
O17746,P146,3,11.37
O17746,P293,7,18.94
O17746,P224,3,8.15
O17746,P260,4,2.89
O17747,P178,6,10.58
O17747,P196,1,12.95
O17747,P167,7,10.95
O17748,P292,4,15.37
O17748,P376,5,17.2
O17748,P345,2,11.57
O17749,P238,6,15.4
O17749,P350,6,7.83
O17749,P203,2,11.66
O17750,P276,8,12.52
O17750,P341,6,19.9
O17750,P314,4,13.16
O17750,P150,5,4.74
O17750,P206,1,18.07
O17751,P297,2,18.13
O17751,P395,7,8.06
O17751,P213,2,5.96
O17751,P233,4,17.75
O17751,P152,1,17.45
O17752,P351,7,7.07
O17753,P152,8,16.11
O17753,P239,6,6.73
O17754,P240,7,9.16
O17755,P359,7,1.73
O17755,P177,2,13.4
O17756,P295,7,3.85
O17756,P342,5,13.63
O17756,P121,2,18.49
O17756,P221,4,3.77
O17757,P145,2,12.12
O17757,P340,1,13.74
O17758,P266,1,5.32
O17758,P174,4,8.29
O17758,P253,8,8.85
O17758,P370,2,11.86
O17758,P301,2,3.65
O17759,P328,2,16.7
O17759,P121,1,3.88
O17760,P257,4,13.63
O17760,P157,4,10.98
O17760,P270,7,11.35
O17761,P381,2,3.21
O17761,P104,4,14.63
O17761,P104,8,12.73
O17761,P313,2,19.75
O17761,P123,3,18.11
O17762,P162,8,2.67
O17762,P254,8,7.89
O17762,P216,3,4.79
O17763,P167,1,7.43
O17763,P325,2,17.34
O17763,P388,4,17.45
O17763,P267,6,9.69
O17764,P369,7,2.96
O17764,P390,5,14.5
O17764,P175,5,4.8
O17764,P366,5,13.72
O17764,P154,4,17.22
O17765,P250,5,18.9
O17765,P360,2,0.06
O17766,P175,2,12.47
O17767,P162,7,15.62
O17767,P251,5,11.47
O17767,P334,3,19.22
O17767,P288,1,15.86
O17767,P142,8,13.3
O17768,P142,4,6.35
O17768,P139,6,9.81
O17769,P295,2,12.52
O17769,P210,8,1.03
O17769,P211,3,14.35
O17769,P245,1,2.12
O17770,P339,2,7.74
O17770,P276,6,7.21
O17771,P350,8,9.29
O17772,P199,7,2.12
O17772,P141,6,17.99
O17772,P252,6,18.19
O17772,P372,5,7.81
O17773,P377,8,12.08
O17773,P201,3,17.39
O17773,P150,1,4.47
O17774,P319,6,10.77
O17774,P243,6,18.37
O17774,P335,5,3.56
O17774,P138,7,17.78
O17774,P363,5,2.42
O17775,P117,6,17.44
O17775,P143,5,14.78
O17775,P289,5,9.47
O17776,P107,6,0.06
O17776,P221,2,7.54
O17776,P327,3,8.38
O17777,P311,5,13.36
O17778,P264,7,13.61
O17778,P185,4,10.69
O17778,P384,6,6.58
O17779,P348,6,16.29
O17779,P364,5,0.56
O17779,P317,3,4.77
O17779,P382,7,5.09
O17779,P227,1,12.37
O17780,P332,7,8.29
O17780,P308,4,12.11
O17780,P111,1,13.89
O17781,P355,1,8.52
O17781,P114,4,13.84
O17781,P377,8,6.73
O17781,P244,4,1.17
O17782,P321,7,5.23
O17782,P250,6,2.11
O17783,P291,2,16.35
O17783,P159,8,7.03
O17783,P161,7,11.04
O17784,P356,2,3.77
O17784,P385,1,18.98
O17784,P271,3,8.2
O17784,P377,4,4.32
O17784,P381,1,14.08
O17785,P251,3,14.95
O17786,P214,1,16.18
O17787,P270,8,5.88
O17787,P367,2,19.52
O17787,P113,8,1.96
O17788,P108,3,4.76
O17788,P138,8,8.32
O17789,P279,4,9.63
O17790,P315,1,17.91
O17791,P281,8,8.22
O17791,P223,4,10.73
O17792,P358,3,15.86
O17792,P263,6,7.79
O17793,P286,6,3.79
O17793,P334,1,16.82
O17793,P182,5,10.57
O17794,P218,5,9.49
O17794,P271,2,5.35
O17794,P253,6,10.92
O17794,P302,2,0.85
O17795,P198,8,15.55
O17795,P188,5,14.13
O17795,P120,1,9.19
O17796,P319,3,19.51
O17796,P131,4,7.51
O17797,P224,5,7.73
O17797,P189,8,5.65
O17797,P244,2,5.23
O17798,P366,5,14.17
O17798,P293,4,11.82
O17799,P222,5,5.17
O17800,P276,4,0.09
O17801,P266,8,5.03
O17801,P320,1,15.7
O17801,P142,4,0.99
O17801,P387,3,3.05
O17802,P264,4,5.96
O17802,P289,4,10.57
O17802,P354,4,13.54
O17802,P147,1,11.85
O17803,P302,3,19.52
O17803,P302,3,19.81
O17803,P117,7,16.11
O17803,P307,6,0.05
O17804,P220,7,9.41
O17804,P125,1,9.59
O17805,P171,6,1.13
O17806,P151,4,16.28
O17807,P169,1,7.01
O17808,P117,6,13.28
O17808,P346,5,16.62
O17808,P126,3,11.87
O17809,P131,5,2.32
O17810,P132,3,3.37
O17810,P390,5,12.91
O17811,P372,1,7.47
O17811,P269,1,5.18
O17811,P312,4,3.36
O17811,P276,8,2.39
O17812,P238,4,7.79
O17812,P334,8,10.17
O17812,P113,8,5.45
O17813,P228,4,19.12
O17813,P130,3,19.12
O17813,P125,3,19.64
O17813,P380,7,5.96
O17813,P324,3,12.32
O17814,P121,7,1.51
O17814,P241,3,13.82
O17814,P222,2,13.5
O17815,P121,3,9.01
O17815,P244,5,0.93
O17815,P327,1,1.65
O17815,P308,5,0.67
O17815,P223,1,7.26
O17816,P247,4,17.2
O17817,P140,5,4.19
O17817,P120,4,14.74
O17818,P371,6,16.22
O17818,P158,2,14.97
O17818,P145,1,7.82
O17818,P323,4,7.8
O17819,P191,2,11.58
O17819,P149,5,10.34
O17820,P328,5,1.64
O17820,P356,2,10.95
O17820,P324,4,4.51
O17820,P185,2,14.32
O17821,P320,1,1.32
O17821,P100,5,0.24
O17821,P329,6,3.67
O17821,P310,7,15.12
O17822,P167,1,13.62
O17823,P112,1,6.38
O17824,P212,1,14.5
O17825,P125,4,14.74
O17825,P321,4,14.74
O17825,P232,1,17.57
O17826,P195,4,3.26
O17827,P257,5,11.41
O17827,P189,2,0.24
O17827,P396,4,12.93
O17827,P184,6,15.8
O17828,P329,1,13.23
O17828,P374,7,14.35
O17828,P176,6,11.04
O17828,P362,3,13.53
O17828,P249,7,7.57
O17829,P174,1,11.9
O17829,P156,2,11.78
O17829,P224,5,15.71
O17829,P185,5,5.92
O17830,P259,8,6.73
O17830,P160,1,15.99
O17830,P174,1,12.59
O17830,P252,2,4.6
O17831,P256,5,7.37
O17831,P326,4,12.19
O17831,P124,5,16.24
O17832,P308,2,8.65
O17832,P246,1,8.29
O17832,P341,2,12.65
O17833,P302,4,7.72
O17833,P142,2,0.39
O17833,P392,4,12.38
O17833,P242,4,9.12
O17833,P125,4,12.6
O17834,P236,7,13.91
O17835,P346,7,11.11
O17835,P362,2,10.0
O17835,P332,8,0.63
O17836,P119,4,13.5
O17836,P192,6,17.66
O17837,P120,4,9.06
O17837,P100,2,2.06
O17837,P129,2,6.11
O17837,P387,7,5.81
O17838,P171,6,12.07
O17838,P385,4,18.14
O17838,P116,8,14.69
O17839,P153,6,3.28
O17839,P177,5,5.16
O17840,P380,8,13.25
O17841,P338,6,18.24
O17842,P218,2,9.42
O17842,P125,5,15.3
O17843,P107,8,15.97
O17843,P316,6,19.09
O17843,P124,1,3.25
O17843,P142,4,6.36
O17843,P285,1,16.55
O17844,P257,2,15.34
O17844,P271,2,12.29
O17844,P115,2,12.6
O17845,P163,8,12.02
O17846,P228,2,10.33
O17847,P100,1,19.29
O17847,P292,7,16.98
O17847,P109,8,17.17
O17848,P394,6,7.1
O17849,P390,8,1.99
O17849,P385,2,5.61
O17850,P363,1,1.98
O17851,P341,6,14.36
O17851,P265,2,10.96
O17852,P319,2,14.6
O17853,P148,4,4.1
O17854,P167,3,4.22
O17854,P395,8,8.93
O17854,P197,7,9.96
O17854,P120,2,5.2
O17855,P363,2,14.56
O17856,P243,7,16.73
O17856,P312,7,2.86
O17857,P306,8,3.48
O17857,P270,3,11.69
O17858,P390,5,1.3
O17858,P244,6,9.19
O17858,P398,3,7.61
O17858,P319,4,0.22
O17859,P392,1,8.77
O17859,P175,5,8.74
O17859,P242,2,13.95
O17859,P178,2,2.16
O17860,P158,1,14.31
O17860,P270,4,13.47
O17860,P141,8,17.11
O17860,P339,7,18.34
O17860,P130,7,3.8
O17861,P189,5,14.36
O17861,P121,7,2.75
O17861,P175,6,10.82
O17861,P199,8,19.36
O17861,P264,4,2.24
O17862,P177,6,14.84
O17862,P248,4,7.41
O17862,P383,2,18.31
O17862,P318,6,7.85
O17863,P220,8,11.12
O17863,P388,6,0.06
O17863,P279,4,7.12
O17864,P113,1,0.76
O17864,P244,2,1.79
O17864,P241,7,5.74
O17864,P237,7,10.93
O17864,P308,2,17.37
O17865,P160,4,0.74
O17866,P374,5,13.41
O17866,P308,2,17.84
O17867,P395,6,15.87
O17867,P374,2,1.59
O17867,P130,7,17.47
O17867,P207,3,0.31
O17867,P289,1,6.77
O17868,P216,8,2.89
O17868,P390,7,17.46
O17868,P313,8,9.76
O17869,P273,3,9.13
O17869,P305,4,4.78
O17869,P375,3,10.22
O17869,P339,4,5.05
O17869,P140,6,19.27
O17870,P169,5,6.66
O17871,P349,3,5.78
O17872,P236,2,10.55
O17872,P389,4,0.37
O17872,P302,7,16.21
O17872,P267,7,13.01
O17872,P233,6,2.55
O17873,P172,4,1.88
O17873,P338,3,6.01
O17874,P310,8,6.86
O17875,P392,8,3.82
O17876,P139,3,2.65
O17876,P234,8,9.19
O17877,P373,6,9.24
O17878,P223,4,13.2
O17879,P335,2,13.53
O17880,P102,2,2.3
O17880,P204,7,5.33
O17880,P105,2,0.21
O17880,P378,4,19.52
O17881,P232,2,5.68
O17881,P159,2,6.02
O17881,P219,2,4.32
O17881,P353,3,0.74
O17881,P316,7,9.07
O17882,P375,7,19.22
O17882,P263,5,18.78
O17882,P343,2,1.73
O17882,P343,1,13.12
O17883,P168,6,3.64
O17883,P358,7,2.73
O17884,P304,2,16.52
O17884,P155,4,6.31
O17884,P254,8,11.16
O17885,P175,8,13.45
O17885,P385,2,12.15
O17885,P130,4,17.83
O17885,P188,6,4.31
O17886,P213,4,9.76
O17886,P314,6,13.43
O17886,P114,6,3.16
O17886,P254,4,14.79
O17886,P131,8,17.71
O17887,P224,1,9.09
O17887,P142,8,1.0
O17888,P211,5,2.23
O17888,P185,5,7.3
O17888,P226,4,2.04
O17889,P327,6,16.79
O17889,P161,3,10.29
O17890,P247,2,15.57
O17890,P197,4,7.45
O17890,P261,1,6.53
O17890,P159,4,8.08
O17890,P291,2,4.31
O17891,P385,1,6.04
O17891,P257,7,4.72
O17892,P250,1,16.59
O17892,P203,5,16.27
O17892,P337,3,0.14
O17892,P156,8,4.0
O17893,P127,3,14.2
O17894,P250,2,3.06
O17894,P399,3,5.94
O17894,P271,3,15.64
O17894,P338,2,16.56
O17894,P132,6,0.88
O17895,P178,5,5.33
O17895,P389,1,14.26
O17895,P114,4,7.39
O17896,P311,7,0.78
O17896,P365,4,6.34
O17896,P207,1,7.42
O17896,P104,5,1.2
O17897,P299,3,6.15
O17898,P356,8,3.41
O17899,P353,6,7.61
O17899,P267,3,3.47
O17899,P380,7,7.01
O17899,P320,6,14.71
O17900,P398,8,1.23
O17901,P272,4,9.42
O17901,P137,6,9.34
O17902,P151,2,18.15
O17902,P238,5,13.45
O17902,P371,2,6.11
O17902,P335,2,19.13
O17903,P353,8,2.86
O17904,P261,1,18.05
O17904,P151,6,19.67
O17904,P118,3,13.47
O17904,P231,1,2.74
O17904,P126,2,0.11
O17905,P317,4,3.66
O17905,P373,8,5.44
O17905,P375,3,1.34
O17905,P220,5,9.48
O17906,P273,6,10.79
O17906,P225,2,8.67
O17906,P301,8,7.3
O17906,P212,5,3.69
O17906,P314,2,6.11
O17907,P316,8,9.57
O17907,P354,5,17.33
O17907,P312,4,4.68
O17908,P246,7,11.8
O17908,P190,4,4.81
O17908,P249,8,5.53
O17908,P239,8,15.45
O17908,P190,5,10.87
O17909,P290,6,16.8
O17910,P352,5,8.59
O17910,P372,1,12.63
O17910,P177,8,2.44
O17910,P178,1,9.93
O17910,P184,2,9.17
O17911,P199,1,10.74
O17911,P356,3,11.8
O17911,P288,3,13.25
O17911,P156,4,7.5
O17912,P399,8,14.35
O17913,P326,8,4.06
O17913,P285,4,4.42
O17913,P376,2,11.65
O17913,P155,3,3.71
O17913,P294,5,18.52
O17914,P178,4,4.58
O17914,P335,3,3.03
O17914,P343,7,18.41
O17914,P223,5,18.56
O17914,P118,8,13.03
O17915,P360,7,16.2
O17915,P271,4,0.7
O17915,P225,5,5.23
O17915,P388,4,10.6
O17915,P225,3,5.63
O17916,P255,8,18.82
O17916,P100,8,19.2
O17917,P160,1,14.13
O17917,P366,7,15.95
O17918,P302,8,2.36
O17918,P339,3,10.46
O17919,P271,5,6.48
O17919,P240,5,6.3
O17919,P267,8,17.57
O17919,P267,8,12.26
O17919,P193,4,11.87
O17920,P263,3,19.45
